2010,Sports,Deep Silver,0.14
2010,Role-Playing,Focus Home Interactive,0.14
2010,Strategy,Tecmo Koei,0.13
2010,Role-Playing,Acquire,0.13
2010,Shooter,505 Games,0.13
2010,Adventure,Foreign Media Games,0.13
2010,Simulation,Tomy Corporation,0.13
2010,Strategy,Slitherine Software,0.13
2010,Simulation,,0.13
2010,Misc,Graffiti,0.13
2010,Role-Playing,Enterbrain,0.13
2010,Action,PQube,0.12
2010,Role-Playing,Rocket Company,0.12
2010,Platform,Konami Digital Entertainment,0.12
2010,Shooter,Reef Entertainment,0.12
2010,Shooter,SouthPeak Games,0.12
2010,Adventure,Deep Silver,0.12
2010,Puzzle,Ubisoft,0.12
2010,Role-Playing,Ackkstudios,0.11
2010,Simulation,Deep Silver,0.11
2010,Racing,Storm City Games,0.11
2010,Puzzle,Deep Silver,0.11
2010,Sports,Ghostlight,0.1
2010,Action,SouthPeak Games,0.1
2010,Simulation,D3Publisher,0.1
2010,Strategy,Compile Heart,0.1
2010,Misc,Black Bean Games,0.1
2010,Misc,Conspiracy Entertainment,0.1
2010,Adventure,Tecmo Koei,0.09
2010,Platform,Warner Bros. Interactive Entertainment,0.09
2010,Platform,Nippon Ichi Software,0.09
2010,Adventure,Idea Factory,0.09
2010,Simulation,Destineer,0.09
2010,Puzzle,O-Games,0.09
2010,Misc,O-Games,0.09
2010,Sports,Griffin International,0.09
2010,Misc,Foreign Media Games,0.09
2010,Misc,Majesco Entertainment,0.09
2010,Simulation,Little Orbit,0.09
2010,Adventure,GSP,0.09
2010,Adventure,Nippon Ichi Software,0.08
2010,Adventure,Unknown,0.08
2010,Sports,Nordcurrent,0.08
2010,Fighting,Takara Tomy,0.08
2010,Action,Abylight,0.08
2010,Adventure,DTP Entertainment,0.08
2011,Shooter,Activision,32.58
2011,Sports,Electronic Arts,24.17
2011,Shooter,Electronic Arts,22.36
2011,Misc,Ubisoft,22.05
2011,Role-Playing,Bethesda Softworks,19.28
2011,Platform,Nintendo,13.53
2011,Action,Electronic Arts,12.68
2011,Racing,Nintendo,12.21
2011,Action,Ubisoft,11.87
2011,Action,Warner Bros. Interactive Entertainment,11.75
2011,Action,Nintendo,10.73
2011,Action,Sony Computer Entertainment,9.8
2011,Action,Disney Interactive Studios,9.38
2011,Shooter,Microsoft Game Studios,9.09
2011,Action,Activision,8.57
2011,Action,THQ,8.43
2011,Sports,Take-Two Interactive,8.2
2011,Role-Playing,Namco Bandai Games,7.72
2011,Action,LucasArts,7.56
2011,Sports,Sega,6.95
2011,Shooter,Sony Computer Entertainment,6.93
2011,Role-Playing,Square Enix,6.57
2011,Adventure,Take-Two Interactive,6.2
2011,Misc,THQ,5.53
2011,Shooter,Bethesda Softworks,5.28
2011,Platform,Sony Computer Entertainment,5.07
2011,Fighting,Warner Bros. Interactive Entertainment,4.96
2011,Action,Deep Silver,4.9
2011,Misc,Microsoft Game Studios,4.78
2011,Shooter,THQ,4.78
2011,Simulation,Nintendo,4.77
2011,Racing,Microsoft Game Studios,4.64
2011,Role-Playing,Nintendo,4.6
2011,Role-Playing,Electronic Arts,4.57
2011,Misc,Activision,4.57
2011,Racing,Codemasters,4.42
2011,Action,Namco Bandai Games,4.39
2011,Platform,Sega,4.39
2011,Action,Konami Digital Entertainment,4.36
2011,Fighting,THQ,4.31
2011,Fighting,Capcom,4.08
2011,Racing,Disney Interactive Studios,3.66
2011,Shooter,Square Enix,3.65
2011,Misc,Namco Bandai Games,3.6
2011,Platform,Ubisoft,3.52
2011,Simulation,Electronic Arts,3.04
2011,Fighting,Namco Bandai Games,2.96
2011,Role-Playing,Unknown,2.96
2011,Sports,Majesco Entertainment,2.88
2011,Shooter,Valve Software,2.86
2011,Racing,Ubisoft,2.81
2011,Action,Tecmo Koei,2.53
2011,Misc,Nintendo,2.47
2011,Sports,Microsoft Game Studios,2.36
2011,Action,Sega,2.29
2011,Strategy,Ubisoft,2.18
2011,Sports,Ubisoft,2.11
2011,Shooter,Take-Two Interactive,2.02
2011,Fighting,Electronic Arts,1.95
2011,Racing,Activision,1.94
2011,Simulation,Konami Digital Entertainment,1.94
2011,Sports,Activision,1.86
2011,Action,Capcom,1.79
2011,Puzzle,Nintendo,1.78
2011,Shooter,Valve,1.74
2011,Sports,Sony Computer Entertainment,1.59
2011,Strategy,Warner Bros. Interactive Entertainment,1.55
2011,Sports,Konami Digital Entertainment,1.51
2011,Simulation,Activision,1.45
2011,Misc,Sony Computer Entertainment,1.41
2011,Adventure,Sony Computer Entertainment,1.35
2011,Shooter,Ubisoft,1.35
2011,Racing,Electronic Arts,1.32
2011,Adventure,Electronic Arts,1.22
2011,Strategy,Mastertronic,1.18
2011,Sports,THQ,1.18
2011,Shooter,Sega,1.12
2011,Shooter,Warner Bros. Interactive Entertainment,1.06
2011,Action,Square Enix,1.04
2011,Adventure,Deep Silver,1.04
2011,Racing,THQ,1.03
2011,Shooter,Nintendo,0.94
2011,Misc,Take-Two Interactive,0.93
2011,Fighting,Square Enix,0.89
2011,Shooter,Codemasters,0.85
2011,Role-Playing,Nippon Ichi Software,0.82
2011,Simulation,505 Games,0.81
2011,Role-Playing,Capcom,0.81
2011,Shooter,City Interactive,0.8
2011,Misc,505 Games,0.8
2011,Action,Ubisoft Annecy,0.78
2011,Role-Playing,Sony Online Entertainment,0.76
2011,Misc,GameMill Entertainment,0.74
2011,Misc,Nordic Games,0.73
2011,Sports,505 Games,0.72
2011,Misc,Warner Bros. Interactive Entertainment,0.72
2011,Strategy,Namco Bandai Games,0.7
2011,Racing,Namco Bandai Games,0.7
2011,Role-Playing,Ghostlight,0.7
2011,Misc,Unknown,0.69
2011,Misc,Funbox Media,0.68
2011,Misc,Konami Digital Entertainment,0.67
2011,Adventure,Ubisoft,0.67
2011,Misc,Electronic Arts,0.67
2011,Platform,THQ,0.66
2011,Fighting,PQube,0.65
2011,Fighting,Rising Star Games,0.64
2011,Strategy,Sega,0.59
2011,Racing,D3Publisher,0.59
2011,Role-Playing,Level 5,0.58
2011,Role-Playing,Sega,0.57
2011,Misc,Sega,0.57
2011,Role-Playing,Marvelous Interactive,0.56
2011,Sports,Namco Bandai Games,0.53
2011,Fighting,Nippon Ichi Software,0.5
2011,Misc,Rising Star Games,0.5
2011,Racing,Sony Computer Entertainment,0.49
2011,Action,Take-Two Interactive,0.48
2011,Action,Bethesda Softworks,0.48
2011,Fighting,Ubisoft Annecy,0.45
2011,Action,Ignition Entertainment,0.45
2011,Adventure,Kadokawa Shoten,0.44
2011,Misc,D3Publisher,0.43
2011,Puzzle,Tetris Online,0.43
2011,Strategy,Banpresto,0.42
2011,Role-Playing,Atlus,0.42
2011,Simulation,THQ,0.41
2011,Adventure,Nintendo,0.39
2011,Shooter,D3Publisher,0.39
2011,Simulation,Ubisoft,0.38
2011,Strategy,Konami Digital Entertainment,0.37
2011,Strategy,Kalypso Media,0.36
2011,Simulation,Namco Bandai Games,0.36
2011,Simulation,bitComposer Games,0.35
2011,Role-Playing,Sony Computer Entertainment,0.35
2011,Sports,Home Entertainment Suppliers,0.34
2011,Fighting,505 Games,0.34
2011,Action,Ackkstudios,0.33
2011,Action,Avanquest,0.33
2011,Puzzle,Focus Home Interactive,0.33
2011,Misc,Zoo Games,0.32
2011,Misc,P2 Games,0.32
2011,Role-Playing,Microsoft Game Studios,0.32
2011,Sports,Tecmo Koei,0.32
2011,Action,DTP Entertainment,0.32
2011,Sports,Deep Silver,0.32
2011,Role-Playing,Ubisoft,0.31
2011,Puzzle,Square Enix,0.31
2011,Fighting,Ubisoft,0.3
2011,Misc,Crave Entertainment,0.29
2011,Shooter,Wargaming.net,0.29
2011,Simulation,Crave Entertainment,0.28
2011,Action,D3Publisher,0.27
2011,Puzzle,Sega,0.27
2011,Adventure,Capcom,0.26
2011,Action,Marvelous Interactive,0.25
2011,Adventure,Scholastic Inc.,0.23
2011,Action,Level 5,0.22
2011,Puzzle,Mastertronic,0.21
2011,Action,Majesco Entertainment,0.21
2011,Puzzle,Scholastic Inc.,0.21
2011,Action,Nippon Ichi Software,0.2
2011,Role-Playing,Falcom Corporation,0.2
2011,Simulation,Deep Silver,0.2
2011,Strategy,PopCap Games,0.19
2011,Sports,Marvelous Interactive,0.19
2011,Simulation,Sony Computer Entertainment,0.19
2011,Shooter,Unknown,0.18
2011,Adventure,City Interactive,0.18
2011,Adventure,LucasArts,0.17
2011,Racing,Capcom,0.17
2011,Racing,Konami Digital Entertainment,0.17
2011,Strategy,,0.16
2011,Adventure,Konami Digital Entertainment,0.16
2011,Action,Unknown,0.15
2011,Adventure,Banpresto,0.15
2011,Action,Black Bean Games,0.15
2011,Action,Spike,0.14
2011,Platform,Nippon Ichi Software,0.14
2011,Racing,Black Bean Games,0.14
2011,Adventure,Broccoli,0.14
2011,Adventure,Acquire,0.14
2011,Puzzle,Namco Bandai Games,0.14
2011,Shooter,Tripwire Interactive,0.14
2011,Shooter,505 Games,0.12
2011,Sports,Hudson Soft,0.12
2011,Misc,O-Games,0.12
2011,Sports,Crave Entertainment,0.12
2011,Strategy,DTP Entertainment,0.11
2011,Shooter,Mastiff,0.11
2011,Adventure,Aqua Plus,0.11
2011,Adventure,Activision,0.11
2011,Racing,Rondomedia,0.11
2011,Adventure,THQ,0.11
2011,Platform,505 Games,0.11
2011,Role-Playing,Konami Digital Entertainment,0.11
2011,Adventure,Funbox Media,0.11
2011,Misc,Black Bean Games,0.11
2011,Action,505 Games,0.11
2011,Action,Kalypso Media,0.11
2011,Platform,Activision,0.1
2011,Misc,Broccoli,0.1
2011,Strategy,Take-Two Interactive,0.1
2011,Action,Crave Entertainment,0.1
2011,Fighting,Deep Silver,0.1
2011,Adventure,GSP,0.1
2011,Misc,MTV Games,0.09
2011,Sports,Koch Media,0.09
2011,Adventure,GameMill Entertainment,0.09
2011,Simulation,Majesco Entertainment,0.09
2011,Action,GameMill Entertainment,0.09
2011,Puzzle,GSP,0.09
2011,Sports,Mastiff,0.09
2011,Strategy,Activision,0.09
2011,Adventure,Telltale Games,0.09
2011,Puzzle,Sunsoft,0.09
2011,Role-Playing,Compile Heart,0.09
2011,Adventure,DTP Entertainment,0.09
2011,Adventure,Rondomedia,0.09
2011,Fighting,Crave Entertainment,0.09
2011,Shooter,Majesco Entertainment,0.08
2011,Puzzle,Hudson Soft,0.08
2011,Adventure,5pb,0.08
2011,Strategy,THQ,0.08
2011,Strategy,Acquire,0.08
2011,Shooter,Mastertronic,0.08
2011,Puzzle,Ubisoft,0.08
2012,Shooter,Activision,30.51
2012,Action,Electronic Arts,22.17
2012,Role-Playing,Nintendo,18.36
2012,Action,Ubisoft,16.07
2012,Platform,Nintendo,15.01
2012,Action,Activision,14.77
2012,Sports,Electronic Arts,13.81
2012,Action,Warner Bros. Interactive Entertainment,13.57
2012,Shooter,Take-Two Interactive,12.36
2012,Shooter,Ubisoft,10.07
2012,Simulation,Nintendo,9.81
2012,Shooter,Microsoft Game Studios,9.76
2012,Misc,Ubisoft,9.69
2012,Misc,Nintendo,8.49
2012,Role-Playing,Electronic Arts,7.85
2012,Action,Square Enix,7.84
2012,Sports,Take-Two Interactive,7.09
2012,Role-Playing,Activision,7.03
2012,Action,Sony Computer Entertainment,6.91
2012,Action,THQ,6.7
2012,Racing,Electronic Arts,5.63
2012,Shooter,Capcom,5.22
2012,Action,Capcom,4.91
2012,Fighting,Namco Bandai Games,4.28
2012,Action,Bethesda Softworks,3.79
2012,Sports,Sega,3.65
2012,Action,Nintendo,3.19
2012,Action,Namco Bandai Games,3.16
2012,Action,Konami Digital Entertainment,3.09
2012,Sports,Konami Digital Entertainment,2.91
2012,Action,Disney Interactive Studios,2.8
2012,Racing,Codemasters,2.79
2012,Role-Playing,Capcom,2.58
2012,Racing,Sega,2.47
2012,Platform,Sony Computer Entertainment,2.36
2012,Action,NCSoft,2.3
2012,Role-Playing,Namco Bandai Games,2.18
2012,Role-Playing,Atlus,2.06
2012,Role-Playing,Square Enix,2.03
2012,Racing,Microsoft Game Studios,2.02
2012,Strategy,Take-Two Interactive,1.96
2012,Shooter,505 Games,1.83
2012,Action,Sega,1.8
2012,Action,Microsoft Game Studios,1.78
2012,Fighting,Capcom,1.55
2012,Adventure,Avanquest Software,1.54
2012,Simulation,Konami Digital Entertainment,1.44
2012,Sports,Sony Computer Entertainment,1.4
2012,Shooter,Bethesda Softworks,1.08
2012,Sports,Nintendo,1.05
2012,Action,Marvelous Entertainment,1.05
2012,Action,Tecmo Koei,1.04
2012,Shooter,Sony Computer Entertainment,1
2012,Simulation,Focus Home Interactive,0.99
2012,Strategy,Namco Bandai Games,0.97
2012,Fighting,Tecmo Koei,0.95
2012,Fighting,Atlus,0.87
2012,Adventure,Namco Bandai Games,0.85
2012,Misc,Microsoft Game Studios,0.83
2012,Puzzle,Level 5,0.81
2012,Fighting,Warner Bros. Interactive Entertainment,0.76
2012,Role-Playing,Level 5,0.76
2012,Platform,Ubisoft,0.74
2012,Misc,Activision,0.73
2012,Racing,Sony Computer Entertainment,0.73
2012,Simulation,Namco Bandai Games,0.7
2012,Misc,Sega,0.68
2012,Puzzle,Namco Bandai Games,0.66
2012,Misc,Namco Bandai Games,0.63
2012,Role-Playing,Deep Silver,0.62
2012,Adventure,Microsoft Game Studios,0.6
2012,Role-Playing,Focus Home Interactive,0.59
2012,Role-Playing,Xseed Games,0.55
2012,Misc,Square Enix,0.5
2012,Action,Nihon Falcom Corporation,0.43
2012,Role-Playing,GungHo,0.42
2012,Sports,Ubisoft,0.37
2012,Action,Ubisoft Annecy,0.35
2012,Role-Playing,Nippon Ichi Software,0.33
2012,Fighting,Ubisoft Annecy,0.32
2012,Misc,Nordic Games,0.3
2012,Racing,Namco Bandai Games,0.3
2012,Role-Playing,Microsoft Game Studios,0.29
2012,Misc,Nippon Columbia,0.28
2012,Role-Playing,Tecmo Koei,0.27
2012,Adventure,Focus Home Interactive,0.26
2012,Adventure,Sony Computer Entertainment Europe,0.25
2012,Adventure,Sony Computer Entertainment,0.23
2012,Shooter,Konami Digital Entertainment,0.23
2012,Adventure,Nintendo,0.22
2012,Role-Playing,Sega,0.2
2012,Fighting,Nintendo,0.2
2012,Action,Agatsuma Entertainment,0.2
2012,Strategy,Sega,0.2
2012,Misc,Spike,0.19
2012,Sports,505 Games,0.19
2012,Shooter,Electronic Arts,0.18
2012,Racing,Activision,0.18
2012,Role-Playing,Funcom,0.17
2012,Action,GameMill Entertainment,0.17
2012,Simulation,Electronic Arts,0.17
2012,Role-Playing,Compile Heart,0.16
2012,Action,Nordic Games,0.16
2012,Adventure,Daedalic,0.15
2012,Platform,Namco Bandai Games,0.15
2012,Shooter,EA Games,0.15
2012,Action,Excalibur Publishing,0.14
2012,Fighting,Sony Computer Entertainment,0.14
2012,Action,Rocket Company,0.13
2012,Role-Playing,Konami Digital Entertainment,0.13
2012,Action,SCS Software,0.13
2012,Misc,Capcom,0.13
2012,Platform,Sega,0.12
2012,Simulation,Ubisoft,0.11
2012,Action,Unknown,0.11
2012,Adventure,5pb,0.11
2012,Sports,Namco Bandai Games,0.11
2012,Action,Spike,0.1
2012,Fighting,Aqua Plus,0.1
2012,Adventure,Gust,0.1
2012,Role-Playing,Image Epoch,0.1
2012,Adventure,Kadokawa Shoten,0.09
2012,Adventure,Broccoli,0.09
2012,Puzzle,Nintendo,0.09
2012,Fighting,505 Games,0.09
2012,Role-Playing,Acquire,0.09
2012,Role-Playing,Gust,0.09
2012,Strategy,Tecmo Koei,0.09
2012,Adventure,PQube,0.08
2012,Adventure,Acquire,0.08
2012,Action,FuRyu,0.08
2013,Action,Take-Two Interactive,37.78
2013,Shooter,Activision,28.67
2013,Sports,Electronic Arts,26.82
2013,Role-Playing,Nintendo,18.39
2013,Shooter,Electronic Arts,17.28
2013,Action,Warner Bros. Interactive Entertainment,15.76
2013,Action,Ubisoft,15.44
2013,Platform,Nintendo,10.88
2013,Action,Nintendo,9.83
2013,Sports,Take-Two Interactive,9.66
2013,Misc,Ubisoft,9.3
2013,Misc,Microsoft Game Studios,9.2
2013,Role-Playing,Square Enix,8.68
2013,Platform,Activision,6.26
2013,Action,Sony Computer Entertainment Europe,5.99
2013,Action,Deep Silver,5.92
2013,Racing,Electronic Arts,5.39
2013,Simulation,Nintendo,5.15
2013,Action,Disney Interactive Studios,5.05
2013,Shooter,Take-Two Interactive,4.92
2013,Action,Square Enix,4.83
2013,Misc,Nintendo,4.04
2013,Fighting,Warner Bros. Interactive Entertainment,3.87
2013,Action,Konami Digital Entertainment,3.82
2013,Racing,Sony Computer Entertainment,3.64
2013,Strategy,Activision,3.57
2013,Role-Playing,Activision,3.5
2013,Role-Playing,Capcom,3.44
2013,Shooter,Sony Computer Entertainment,3.29
2013,Action,Namco Bandai Games,3.12
2013,Action,Capcom,3.06
2013,Action,Microsoft Game Studios,2.9
2013,Platform,Sony Computer Entertainment Europe,2.78
2013,Role-Playing,Nippon Ichi Software,2.51
2013,Platform,Ubisoft,2.46
2013,Role-Playing,Namco Bandai Games,2.42
2013,Action,Sony Computer Entertainment,2.29
2013,Racing,Microsoft Game Studios,2.18
2013,Fighting,Namco Bandai Games,2.13
2013,Action,Electronic Arts,1.99
2013,Action,Tecmo Koei,1.87
2013,Adventure,Sony Computer Entertainment,1.79
2013,Sports,Nintendo,1.69
2013,Role-Playing,GungHo,1.66
2013,Racing,Codemasters,1.64
2013,Shooter,Sega,1.62
2013,Shooter,Microsoft Game Studios,1.61
2013,Simulation,Electronic Arts,1.44
2013,Platform,Disney Interactive Studios,1.27
2013,Action,505 Games,1.21
2013,Action,Activision,1.17
2013,Shooter,Trion Worlds,1.14
2013,Strategy,Nintendo,1.11
2013,Shooter,505 Games,1.03
2013,Shooter,Sony Computer Entertainment Europe,1
2013,Sports,Sega,0.98
2013,Sports,Konami Digital Entertainment,0.93
2013,Adventure,Nintendo,0.92
2013,Platform,Sega,0.89
2013,Sports,Sony Computer Entertainment,0.84
2013,Role-Playing,Atlus,0.83
2013,Misc,Namco Bandai Games,0.8
2013,Puzzle,Nintendo,0.78
2013,Strategy,Sega,0.76
2013,Adventure,Sony Computer Entertainment Europe,0.75
2013,Shooter,City Interactive,0.65
2013,Simulation,Disney Interactive Studios,0.63
2013,Role-Playing,Sony Computer Entertainment,0.56
2013,Simulation,Focus Home Interactive,0.55
2013,Action,Screenlife,0.52
2013,Shooter,D3Publisher,0.51
2013,Misc,Majesco Entertainment,0.5
2013,Adventure,Warner Bros. Interactive Entertainment,0.47
2013,Simulation,Microsoft Game Studios,0.44
2013,Role-Playing,Rising Star Games,0.42
2013,Misc,Nippon Ichi Software,0.41
2013,Role-Playing,Sega,0.4
2013,Adventure,Konami Digital Entertainment,0.39
2013,Adventure,Capcom,0.38
2013,Fighting,Marvelous Entertainment,0.36
2013,Strategy,THQ,0.36
2013,Shooter,Capcom,0.34
2013,Action,Nippon Ichi Software,0.32
2013,Role-Playing,Screenlife,0.31
2013,Fighting,Arc System Works,0.29
2013,Misc,Sega,0.27
2013,Sports,Level 5,0.26
2013,Role-Playing,Marvelous Entertainment,0.26
2013,Platform,Namco Bandai Games,0.26
2013,Action,D3Publisher,0.22
2013,Action,Sega,0.22
2013,Role-Playing,Tecmo Koei,0.22
2013,Puzzle,Warner Bros. Interactive Entertainment,0.21
2013,Adventure,PQube,0.21
2013,Fighting,Ubisoft,0.19
2013,Role-Playing,Xseed Games,0.19
2013,Strategy,Tecmo Koei,0.19
2013,Misc,D3Publisher,0.19
2013,Adventure,Square Enix,0.18
2013,Role-Playing,Compile Heart,0.18
2013,Misc,Konami Digital Entertainment,0.17
2013,Platform,System 3,0.16
2013,Misc,Takara Tomy,0.16
2013,Action,Nippon Columbia,0.15
2013,Strategy,Level 5,0.13
2013,Action,Marvelous Entertainment,0.12
2013,Shooter,Square Enix,0.12
2013,Action,Broccoli,0.12
2013,Shooter,Bohemia Interactive,0.12
2013,Simulation,From Software,0.12
2013,Shooter,Namco Bandai Games,0.1
2013,Role-Playing,Level 5,0.1
2013,Fighting,Tecmo Koei,0.1
2013,Misc,FuRyu,0.09
2013,Adventure,Broccoli,0.09
2013,Simulation,Koch Media,0.08
2013,Action,Seventh Chord,0.08
2013,Adventure,Namco Bandai Games,0.08
2013,Misc,Nippon Columbia,0.08
2014,Shooter,Activision,34.51
2014,Sports,Electronic Arts,30.93
2014,Action,Ubisoft,19.84
2014,Role-Playing,Nintendo,18.79
2014,Action,Warner Bros. Interactive Entertainment,18.23
2014,Action,Take-Two Interactive,17.06
2014,Fighting,Nintendo,12.47
2014,Sports,Take-Two Interactive,10.29
2014,Shooter,Ubisoft,8.68
2014,Shooter,Electronic Arts,8.07
2014,Action,Sony Computer Entertainment,7.95
2014,Racing,Nintendo,6.96
2014,Misc,Sony Computer Entertainment Europe,6.6
2014,Action,Activision,6.42
2014,Misc,Ubisoft,6.05
2014,Action,Square Enix,5.56
2014,Misc,Sony Computer Entertainment,5.42
2014,Role-Playing,Electronic Arts,4.81
2014,Platform,Nintendo,4.7
2014,Shooter,Microsoft Game Studios,4.26
2014,Role-Playing,Square Enix,4.25
2014,Action,Bethesda Softworks,4.15
2014,Action,Disney Interactive Studios,3.91
2014,Shooter,Bethesda Softworks,3.63
2014,Racing,Ubisoft,3.42
2014,Role-Playing,Namco Bandai Games,3.09
2014,Simulation,Electronic Arts,2.97
2014,Misc,Microsoft Game Studios,2.77
2014,Role-Playing,Level 5,2.68
2014,Action,Nintendo,2.68
2014,Action,Konami Digital Entertainment,2.65
2014,Platform,Sony Computer Entertainment,2.61
2014,Shooter,Take-Two Interactive,2.54
2014,Shooter,Sega,2.45
2014,Fighting,Namco Bandai Games,2.41
2014,Role-Playing,Activision,2.38
2014,Role-Playing,Ubisoft,2.24
2014,Racing,Microsoft Game Studios,2.22
2014,Sports,Konami Digital Entertainment,2.2
2014,Racing,Sony Computer Entertainment,2
2014,Action,Tecmo Koei,1.99
2014,Adventure,Telltale Games,1.79
2014,Role-Playing,Nippon Ichi Software,1.69
2014,Shooter,505 Games,1.64
2014,Action,Namco Bandai Games,1.56
2014,Platform,Ubisoft,1.56
2014,Simulation,Focus Home Interactive,1.23
2014,Puzzle,Nintendo,1.19
2014,Sports,Sony Computer Entertainment America,1.18
2014,Action,Deep Silver,1.16
2014,Racing,Codemasters,1.16
2014,Action,Sega,1.03
2014,Adventure,Little Orbit,0.94
2014,Role-Playing,Sony Computer Entertainment,0.92
2014,Role-Playing,Bethesda Softworks,0.9
2014,Sports,Nintendo,0.88
2014,Misc,Sega,0.65
2014,Adventure,Activision,0.62
2014,Sports,Microsoft Game Studios,0.58
2014,Misc,Nintendo,0.58
2014,Action,Nippon Ichi Software,0.52
2014,Action,Activision Blizzard,0.48
2014,Simulation,Sega,0.48
2014,Role-Playing,Microsoft Game Studios,0.48
2014,Fighting,Arc System Works,0.45
2014,Adventure,Namco Bandai Games,0.43
2014,Simulation,Nintendo,0.4
2014,Racing,Milestone S.r.l.,0.39
2014,Role-Playing,Deep Silver,0.39
2014,Action,Idea Factory International,0.38
2014,Misc,Square Enix,0.37
2014,Strategy,Take-Two Interactive,0.37
2014,Role-Playing,Atlus,0.37
2014,Role-Playing,Tecmo Koei,0.36
2014,Misc,Namco Bandai Games,0.36
2014,Adventure,Focus Home Interactive,0.35
2014,Fighting,Sega,0.34
2014,Role-Playing,Sega,0.33
2014,Strategy,Namco Bandai Games,0.31
2014,Role-Playing,Idea Factory,0.31
2014,Action,Capcom,0.27
2014,Action,Unknown,0.27
2014,Misc,Nippon Ichi Software,0.26
2014,Racing,Deep Silver,0.26
2014,Adventure,Marvelous Interactive,0.24
2014,Fighting,Atlus,0.22
2014,Action,Marvelous Entertainment,0.21
2014,Role-Playing,Focus Home Interactive,0.19
2014,Action,Nippon Columbia,0.17
2014,Role-Playing,NCSoft,0.17
2014,Action,Little Orbit,0.17
2014,Simulation,Natsume,0.15
2014,Misc,Disney Interactive Studios,0.15
2014,Adventure,Idea Factory,0.15
2014,Sports,Kadokawa Shoten,0.14
2014,Fighting,Nippon Ichi Software,0.13
2014,Simulation,Kalypso Media,0.12
2014,Misc,Kadokawa Games,0.12
2014,Role-Playing,Aksys Games,0.12
2014,Puzzle,Sega,0.11
2014,Action,Acquire,0.11
2014,Action,Xseed Games,0.11
2014,Adventure,Type-Moon,0.1
2014,Sports,Namco Bandai Games,0.1
2014,Racing,Nordic Games,0.08
2015,Shooter,Activision,29.19
2015,Sports,Electronic Arts,25.21
2015,Action,Warner Bros. Interactive Entertainment,17.6
2015,Shooter,Electronic Arts,15.96
2015,Role-Playing,Bethesda Softworks,15.27
2015,Sports,Take-Two Interactive,10.89
2015,Role-Playing,Namco Bandai Games,9.15
2015,Action,Sony Computer Entertainment,7.61
2015,Shooter,Microsoft Game Studios,7.26
2015,Role-Playing,Nintendo,5.56
2015,Action,Capcom,5.38
2015,Action,Konami Digital Entertainment,5.28
2015,Platform,Nintendo,5.24
2015,Action,Ubisoft,4.85
2015,Shooter,Nintendo,4.57
2015,Action,Square Enix,4.17
2015,Fighting,Warner Bros. Interactive Entertainment,4.05
2015,Action,Nintendo,3.93
2015,Shooter,Ubisoft,3.66
2015,Misc,Nintendo,3.37
2015,Action,Activision,3.18
2015,Misc,Ubisoft,3.16
2015,Racing,Electronic Arts,3.07
2015,Shooter,Take-Two Interactive,3
2015,Simulation,Nintendo,2.98
2015,Fighting,Namco Bandai Games,2.91
2015,Adventure,Mojang,2.81
2015,Role-Playing,Square Enix,2.79
2015,Action,Disney Interactive Studios,2.48
2015,Action,Level 5,2.28
2015,Action,Namco Bandai Games,2.28
2015,Misc,Activision,2.02
2015,Racing,Microsoft Game Studios,1.74
2015,Shooter,Sony Computer Entertainment,1.72
2015,Adventure,Square Enix,1.7
2015,Adventure,Sony Computer Entertainment Europe,1.64
2015,Sports,Konami Digital Entertainment,1.46
2015,Simulation,Koch Media,1.41
2015,Racing,Slightly Mad Studios,1.38
2015,Sports,Sony Computer Entertainment,1.31
2015,Action,Bethesda Softworks,1.16
2015,Action,Take-Two Interactive,1.08
2015,Racing,Codemasters,0.9
2015,Action,mixi Inc,0.86
2015,Misc,Harmonix Music Systems,0.8
2015,Action,Electronic Arts,0.78
2015,Misc,Microsoft Game Studios,0.75
2015,Action,Tecmo Koei,0.72
2015,Action,Deep Silver,0.58
2015,Role-Playing,Nippon Ichi Software,0.58
2015,Puzzle,Nintendo,0.57
2015,Racing,Milestone S.r.l.,0.57
2015,Strategy,Activision,0.51
2015,Misc,Nippon Ichi Software,0.46
2015,Sports,Nintendo,0.45
2015,Sports,Bigben Interactive,0.45
2015,Shooter,505 Games,0.44
2015,Action,Sega,0.42
2015,Fighting,Tecmo Koei,0.41
2015,Action,Marvelous Interactive,0.4
2015,Role-Playing,Atlus,0.36
2015,Strategy,Ubisoft,0.34
2015,Misc,Sega,0.31
2015,Simulation,Sega,0.31
2015,Sports,Activision,0.31
2015,Shooter,Rebellion Developments,0.3
2015,Simulation,Kalypso Media,0.3
2015,Action,Little Orbit,0.28
2015,Role-Playing,Focus Home Interactive,0.27
2015,Platform,Sony Computer Entertainment,0.25
2015,Role-Playing,FuRyu,0.25
2015,Platform,Yacht Club Games,0.24
2015,Strategy,Sega,0.23
2015,Action,Nordic Games,0.22
2015,Strategy,Nintendo,0.22
2015,Strategy,Microsoft Game Studios,0.2
2015,Simulation,Electronic Arts,0.19
2015,Adventure,Telltale Games,0.17
2015,Sports,Deep Silver,0.17
2015,Role-Playing,Sega,0.16
2015,Misc,Square Enix,0.15
2015,Simulation,Marvelous Entertainment,0.15
2015,Role-Playing,Nihon Falcom Corporation,0.15
2015,Action,Nippon Columbia,0.14
2015,Simulation,Paradox Interactive,0.14
2015,Sports,Namco Bandai Games,0.14
2015,Action,PQube,0.14
